	vitalF1_MM	vitalR1_MM	vitalF1_Melt	vitalR1_Melt	organism	definition	function
LEKT01000002	0	0	58.11846786667206	51.5082790883319	Megasphaera cerevisiae DSM 20462,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LEKT01000002.1	0	1	54.334632496722634	54.867549075849695	Megasphaera cerevisiae DSM 20462,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LEKT01000002.57	2	1	54.12039809235904	49.440588091188715	Megasphaera cerevisiae DSM 20462,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LEKT01000004	3	1	47.91741363104529	47.56968768221708	Megasphaera cerevisiae DSM 20462,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LEKT01000044	2	1	48.40337040693794	48.68549493225481	Megasphaera cerevisiae DSM 20462,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LEKT01000084	4	5	42.54916688623746	52.735254654803555	Megasphaera cerevisiae DSM 20462,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LFNG01000041	4	0	44.668263003756294	46.87179262335593	Chryseobacterium koreense CCUG 49689,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LFRJ01000015	3	0	54.50758010137355	54.241922764498895	Thauera humireducens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LFZU01000001	4	2	47.82766242511366	52.41043079450327	Bacillus sp. FJAT.27231,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGAF01000005	3	1	48.409344194783955	49.21409784484706	Planomicrobium glaciei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGCK01000002	2	0	48.358189682172224	50.1453003792102	Leptolinea tardivitalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGCM01000027	1	0	50.43083094202535	51.50827908833179	Levilinea saccharolytica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGIA01000026	3	1	46.742553520467766	46.89120171011314	Sunxiuqinia dokdonensis,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
LGII01000021	2	4	44.71006735458377	46.910318574665155	Clostridium botulinum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LGIJ01000033	2	4	44.71006735458377	46.910318574665155	Clostridium botulinum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LGJH01000156	3	0	51.59435805219755	50.7781951311423	Novosphingobium sp. ST904,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGKN01000003	2	0	48.931235093108285	48.6739334664544	Ardenticatena maritima,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGKP01000011	2	0	52.20516655970272	52.141437835244915	Herpetosiphon geysericola,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGOW01000015	2	0	48.358189682172224	52.141437835244915	Idiomarina abyssalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGPD01000002	2	3	50.03309735770898	49.42468914328117	Virgibacillus soli,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGYO01000025	1	4	50.042263560534366	48.2455905056234	Acetobacterium bakii,definition=hypothetical protein	hypothetical protein	unknown
LGYY01000044	1	0	49.7762810542705	50.1453003792102	Shewanella sp. Sh95,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHDX01000003	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Muenchen,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHNE01000011	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Infantis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSG01000001	2	0	48.358189682172224	48.94853477655505	Idiomarina zobellii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHST01000001	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Gallinarum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSU01000001	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSY01000011	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Itami str. SA20014991,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHTK01000003	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. arizonae serovar 62:z36:. str. 5335.86,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHUR01000015	3	1	42.05599866788242	43.3612627636096	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000017	1	4	45.1911633254349	49.440439795412374	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000031	4	1	39.74159908468863	48.95218447560774	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000042	2	2	43.98570920110228	47.65846478512981	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000042.68	4	3	43.919147513217524	41.57414921823465	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000044	3	1	45.41228026746643	48.95218447560774	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LIHN01000005	3	0	43.338787597140595	46.87179262335593	Bacteroidetes bacterium HLUCCA01,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LIHP01000004	2	0	52.54449370031978	52.141437835244915	Marinobacter sp. HL.58,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LIIK01000025	1	2	52.46710988614518	51.398249082997154	Bacteroidetes bacterium 12B,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LILB01000009	6	1	45.527953469676675	44.47860337362022	Viridibacillus arvi,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIXL01000078	1	2	55.11084845528802	53.08083091262495	Aneurinibacillus migulanus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIYD01000005	4	0	42.74592925895564	50.1453003792102	Flavobacterium akiainvivens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIZA01000003	5	0	55.79626307666598	52.84558276674488	Yersinia pestis subsp. microtus bv. Altaica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIZT01000031	1	1	52.54566698376419	49.90243591878976	candidate division TA06 bacterium DG.26,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJBQ01000018	3	1	47.21205298026308	42.56205384698069	Leptospira interrogans,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LJHZ01000035	0	1	58.11846786667206	56.751557499375735	Novosphingobium sp. AAP93,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJIE01000001	2	0	43.98570920110228	43.31411866678354	bacterium 336.3,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJIG01009260	5	1	38.94109330795453	49.21409784484706	Oryctes borbonicus,definition=hypothetical protein	hypothetical protein	unknown
LJIY01000004	4	3	47.502885242259026	47.32982156997264	Psychrobacillus sp. FJAT.21963,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJJR01000004	1	0	54.56470982073097	56.751557499375735	Thermus scotoductus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNI01000008	1	2	52.54449370031978	49.19278495811801	candidate division TA06 bacterium DG.78,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNN01000136	3	1	44.5193723426529	54.20526742736644	Anaerolineae bacterium SG8.19,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNQ01000126	1	0	51.03733156078823	49.564366933179656	Gemmatimonas sp. SG8.28,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJTP01000245	2	0	47.76968782015007	53.10550860128188	Gemmatimonas sp. SG8.38.2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJTY01000304	4	0	55.510265866910174	56.3133312987614	Planctomycetes bacterium SM23.25,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUI01000032	1	1	55.830671206550676	51.26190216299693	candidate division TA06 bacterium SM23.40,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUJ01000009	1	1	48.06575280482144	50.77819513114224	candidate division WOR.3 bacterium SM23.42,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUM01000055	1	0	55.063350698836246	56.3133312987614	Gemmatimonas sp. SM23.52,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUO01000062	1	1	50.042263560534366	54.42150239444061	candidate division WOR.3 bacterium SM23.60,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUO01000163	0	2	46.59665610666269	44.69128987642466	candidate division WOR.3 bacterium SM23.60,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJVD01000016	2	0	45.64979276665258	47.526158963186845	candidate division Zixibacteria bacterium SM1.73,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJVE01000024	3	1	47.04789363467563	48.94853477655505	candidate division WOR.3 bacterium SM1.77,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LK028559	2	3	42.92565335305102	48.95218447560774	Acholeplasma oculi,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LK931482	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Pullorum,definition=putative hydrolase	putative hydrolase	unknown
LK996017	4	0	54.07594813568886	50.06946082464401	Desulfitobacterium hafniense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LK996017.24	0	0	52.08299161800829	53.105508601282	Desulfitobacterium hafniense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LKTP01000034	2	0	51.39223364109597	50.06946082464401	Salegentibacter mishustinae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LKTU01000005	3	1	51.6958715440432	56.45832334381112	Variovorax paradoxus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LKUF01000107	2	0	46.930606878356514	54.69679185293302	Methanolinea sp. SDB,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LLKB01000001	0	1	48.9312350931084	51.49258153451183	Lachnospiraceae bacterium TF01.11,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LM997412	2	0	49.02781132427475	46.87179262335593	Peptoniphilus sp. 1.1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LMDB01000035	3	1	51.6958715440432	56.45832334381106	Duganella sp. Root336D2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMDJ01000012	3	1	54.50758010137355	56.45832334381106	Massilia sp. Root351,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMEC01000026	3	1	54.50758010137355	56.45832334381106	Massilia sp. Root418,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMEV01000017	3	1	54.50758010137355	56.45832334381112	Variovorax sp. Root473,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMFZ01000034	3	0	51.6958715440432	56.3133312987614	Duganella sp. Root1480D1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMIC01000004	3	1	51.6958715440432	56.45832334381106	Duganella sp. Root198D2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMLM01000002	3	1	54.50758010137355	54.42150239444061	Duganella sp. Leaf61,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMMV01000005	3	1	54.50758010137355	54.42150239444061	Pseudorhodoferax sp. Leaf267,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMNW01000003	3	1	54.50758010137355	54.42150239444061	Duganella sp. Leaf126,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMPL01000005	2	1	51.46816492224207	53.30337855591068	Williamsia sp. Leaf354,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMYE01000017	4	1	53.914297041194686	48.94853477655505	Marinobacter sp. LQ44,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LN515531	3	0	44.96399201086257	50.139782457308854	Methanobacterium formicicum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LN614756	2	2	45.3503358995946	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
LN734822	3	0	44.96399201086257	50.139782457308854	Methanobacterium formicicum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LN831027	2	1	45.608104408840234	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
LN890524	3	1	57.37890699395723	45.8241404412168	Salmonella enterica subsp. enterica serovar Weltevreden,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LN899469	0	0	51.3521701649135	48.6739334664544	Idiomarinaceae bacterium HL.53,definition=Acyl.CoA hydrolase	Acyl.CoA hydrolase	unknown
LN907858	0	2	52.54566698376419	45.226551419240934	Helicobacter typhlonius,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LNQE01000308	1	1	55.64536939570314	54.867549075849695	hydrocarbon metagenome,definition=4.hydroxybutyrate:acetyl.coa coa transferase	4.hydroxybutyrate:acetyl.coa coa transferase	unknown
LNQE01000687	4	0	43.436213069409234	45.4317337140277	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001826	0	2	53.00900811590577	51.443891825698074	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001853	0	1	50.28766391251645	49.42468914328123	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001856	2	1	48.10454220973247	52.14143783524486	hydrocarbon metagenome,definition=4.hydroxybutyrate:acetyl.coa coa transferase	4.hydroxybutyrate:acetyl.coa coa transferase	unknown
LNQE01001864	1	0	55.14678976107734	53.567785893963105	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001873	4	0	54.32891322691842	51.5082790883319	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001882	2	1	44.5161810314674	46.5833623582414	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001893	2	1	50.0273098100501	47.54089304316295	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001910	2	2	48.40337040693794	51.27769890158345	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001914	5	3	43.095573544230206	48.679758699947286	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001918	3	0	47.33586622529839	47.42993043957074	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001918.23	0	2	54.8559593563254	52.1928900550206	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNXT01000013	4	1	46.783412248841216	52.12090139552055	Legionella birminghamensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNXW01000013	4	0	43.2446925208767	46.87179262335593	Legionella cherrii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNXZ01000006	4	0	45.225489143248865	48.6739334664544	Fluoribacter dumoffii NY 23,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYL01000002	4	0	43.2446925208767	45.2878743906669	Legionella maceachernii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYM01000003	3	0	46.742553520467766	46.87179262335593	Tatlockia micdadei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYO01000022	3	0	44.67384486405126	50.06946082464401	Legionella nautarum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
