	vitalF3_MM	vitalR3_MM	vitalF3_Melt	vitalR3_Melt	organism	definition	function
LGIA01000026	3	1	42.62981339313444	46.89120171011314	Sunxiuqinia dokdonensis,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
LGII01000021	2	4	40.46671261408795	46.910318574665155	Clostridium botulinum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LGIJ01000033	2	4	40.46671261408795	46.910318574665155	Clostridium botulinum,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LGJH01000156	4	2	49.16186703000977	50.7781951311423	Novosphingobium sp. ST904,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGKN01000003	3	2	48.45705004201716	48.6739334664544	Ardenticatena maritima,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGKP01000011	2	3	51.28633359954239	52.141437835244915	Herpetosiphon geysericola,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGOW01000015	2	3	44.120090980446776	52.141437835244915	Idiomarina abyssalis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGPD01000002	2	3	47.66191350911623	49.42468914328117	Virgibacillus soli,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LGYO01000025	1	4	45.429013061004184	48.2455905056234	Acetobacterium bakii,definition=hypothetical protein	hypothetical protein	unknown
LGYY01000044	2	3	47.266860229486724	50.1453003792102	Shewanella sp. Sh95,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHDX01000003	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Muenchen,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHNE01000011	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Infantis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSG01000001	2	2	44.120090980446776	48.94853477655505	Idiomarina zobellii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHST01000001	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Gallinarum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSU01000001	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Gaminara str. SA20063285,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHSY01000011	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Itami str. SA20014991,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHTK01000003	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. arizonae serovar 62:z36:. str. 5335.86,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LHUR01000015	2	2	37.98864622468426	43.3612627636096	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000017	3	5	38.182380986001306	49.440439795412374	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000031	3	1	38.18238098600125	48.95218447560774	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000042	2	3	38.992871186410866	47.65846478512981	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000042.68	4	4	39.59844887305775	41.57414921823465	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LHUR01000044	3	1	42.01508836999352	48.95218447560774	Clostridium homopropionicum DSM 5847,definition=succinyl.CoA:coenzyme A transferase	succinyl.CoA:coenzyme A transferase	unknown
LIHN01000005	3	3	40.87136847475779	46.87179262335593	Bacteroidetes bacterium HLUCCA01,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LIHP01000004	4	4	53.52744803748794	52.141437835244915	Marinobacter sp. HL.58,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LIIK01000025	3	4	46.80357633565785	51.398249082997154	Bacteroidetes bacterium 12B,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LILB01000009	5	2	41.094464040401476	44.47860337362022	Viridibacillus arvi,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIXL01000078	2	5	53.606294650789096	53.08083091262495	Aneurinibacillus migulanus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIYD01000005	3	3	36.49746147454431	50.1453003792102	Flavobacterium akiainvivens,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIZA01000003	6	3	57.572850782774765	52.84558276674488	Yersinia pestis subsp. microtus bv. Altaica,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LIZT01000031	3	2	45.49297398422425	49.90243591878976	candidate division TA06 bacterium DG.26,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJBQ01000018	2	4	45.72841672555484	42.56205384698069	Leptospira interrogans,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LJHZ01000035	2	3	58.7669633024571	56.751557499375735	Novosphingobium sp. AAP93,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJIE01000001	1	3	38.99287118641081	43.31411866678354	bacterium 336.3,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJIG01009260	5	3	36.04045107493613	49.21409784484706	Oryctes borbonicus,definition=hypothetical protein	hypothetical protein	unknown
LJIY01000004	3	3	45.72841672555484	47.32982156997264	Psychrobacillus sp. FJAT.21963,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJJR01000004	2	3	51.99651438380255	56.751557499375735	Thermus scotoductus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNI01000008	1	3	45.77306569716694	49.19278495811801	candidate division TA06 bacterium DG.78,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNN01000136	2	2	41.746671956554565	54.20526742736644	Anaerolineae bacterium SG8.19,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJNQ01000126	2	4	45.728416725554894	49.564366933179656	Gemmatimonas sp. SG8.28,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJTP01000245	2	2	46.59109251465645	53.10550860128188	Gemmatimonas sp. SG8.38.2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJTY01000304	3	3	51.074930519787756	56.3133312987614	Planctomycetes bacterium SM23.25,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUI01000032	2	3	55.71984678331813	51.26190216299693	candidate division TA06 bacterium SM23.40,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUJ01000009	1	2	41.00290947815688	50.77819513114224	candidate division WOR.3 bacterium SM23.42,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUM01000055	1	3	51.529501150203544	56.3133312987614	Gemmatimonas sp. SM23.52,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUO01000062	1	4	43.260412319820205	54.42150239444061	candidate division WOR.3 bacterium SM23.60,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJUO01000163	1	3	38.99287118641081	44.69128987642466	candidate division WOR.3 bacterium SM23.60,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJVD01000016	2	3	40.78942027328446	47.526158963186845	candidate division Zixibacteria bacterium SM1.73,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LJVE01000024	1	2	44.45522650939495	48.94853477655505	candidate division WOR.3 bacterium SM1.77,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LK028559	2	6	44.45522650939495	48.95218447560774	Acholeplasma oculi,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
LK931482	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Pullorum,definition=putative hydrolase	putative hydrolase	unknown
LK996017	5	3	51.47917704985866	50.06946082464401	Desulfitobacterium hafniense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LK996017.24	0	2	46.248700425842856	53.105508601282	Desulfitobacterium hafniense,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LKTP01000034	2	4	49.816396112171674	50.06946082464401	Salegentibacter mishustinae,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LKTU01000005	4	3	49.62441982689825	56.45832334381112	Variovorax paradoxus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LKUF01000107	4	4	49.30211841135605	54.69679185293302	Methanolinea sp. SDB,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LLKB01000001	0	1	45.059405410859654	51.49258153451183	Lachnospiraceae bacterium TF01.11,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LM997412	1	2	48.55259198745108	46.87179262335593	Peptoniphilus sp. 1.1,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LMDB01000035	4	3	49.62441982689825	56.45832334381106	Duganella sp. Root336D2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMDJ01000012	4	3	51.96116162728657	56.45832334381106	Massilia sp. Root351,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMEC01000026	4	3	54.79350591564082	56.45832334381106	Massilia sp. Root418,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMEV01000017	4	3	52.64599231166977	56.45832334381112	Variovorax sp. Root473,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMFZ01000034	4	3	49.62441982689825	56.3133312987614	Duganella sp. Root1480D1,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMIC01000004	4	3	49.62441982689825	56.45832334381106	Duganella sp. Root198D2,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMLM01000002	4	4	54.79350591564082	54.42150239444061	Duganella sp. Leaf61,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMMV01000005	4	4	52.64599231166977	54.42150239444061	Pseudorhodoferax sp. Leaf267,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMNW01000003	4	4	52.64599231166977	54.42150239444061	Duganella sp. Leaf126,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMPL01000005	3	2	51.529501150203544	53.30337855591068	Williamsia sp. Leaf354,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LMYE01000017	4	4	57.00155707437881	48.94853477655505	Marinobacter sp. LQ44,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LN515531	4	2	47.356988804542766	50.139782457308854	Methanobacterium formicicum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LN614756	3	2	44.08281785280042	44.727919388827104	Peptoclostridium difficile,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
LN734822	4	2	47.356988804542766	50.139782457308854	Methanobacterium formicicum,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LN831027	1	3	42.47835482933277	46.5833623582414	Fusobacterium nucleatum subsp. polymorphum,definition=Propionyl.CoA:succinate CoA transferase	Propionyl.CoA:succinate CoA transferase	unknown
LN890524	5	4	52.164525739748626	45.8241404412168	Salmonella enterica subsp. enterica serovar Weltevreden,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LN899469	2	3	45.30421774438855	48.6739334664544	Idiomarinaceae bacterium HL.53,definition=Acyl.CoA hydrolase	Acyl.CoA hydrolase	unknown
LN907858	0	3	50.35364741078496	45.226551419240934	Helicobacter typhlonius,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
LNQE01000308	2	4	58.7669633024571	54.867549075849695	hydrocarbon metagenome,definition=4.hydroxybutyrate:acetyl.coa coa transferase	4.hydroxybutyrate:acetyl.coa coa transferase	unknown
LNQE01000687	3	3	39.53386799049753	45.4317337140277	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001826	2	4	43.59986847171183	51.443891825698074	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001853	1	3	40.78942027328446	49.42468914328123	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001856	2	3	37.98864622468426	52.14143783524486	hydrocarbon metagenome,definition=4.hydroxybutyrate:acetyl.coa coa transferase	4.hydroxybutyrate:acetyl.coa coa transferase	unknown
LNQE01001864	0	2	49.385770310733164	53.567785893963105	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001873	5	3	51.462881101250275	51.5082790883319	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001882	1	3	46.31275216942703	46.5833623582414	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001893	4	3	49.28294622698007	47.54089304316295	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001910	2	4	41.519417911612095	51.27769890158345	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001914	5	6	44.67158122383654	48.679758699947286	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001918	2	3	44.529418102781165	47.42993043957074	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNQE01001918.23	1	4	52.03880232847837	52.1928900550206	hydrocarbon metagenome,definition=4.hydroxybutyrate coenzyme a transferase	4.hydroxybutyrate coenzyme a transferase	unknown
LNXT01000013	3	2	48.37445856227703	52.12090139552055	Legionella birminghamensis,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNXW01000013	3	2	41.22228116228888	46.87179262335593	Legionella cherrii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNXZ01000006	5	4	45.52419377541105	48.6739334664544	Fluoribacter dumoffii NY 23,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYL01000002	4	3	44.977370466450395	45.2878743906669	Legionella maceachernii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYM01000003	3	2	48.35736972293137	46.87179262335593	Tatlockia micdadei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYO01000022	2	3	45.63036166968453	50.06946082464401	Legionella nautarum,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYY01000005	3	2	44.977370466450395	46.87179262335593	Legionella steelei,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LNYZ01000017	4	2	44.12646841929569	43.31411866678354	Legionella steigerwaltii,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LOCK01000001	0	3	45.86941202210011	45.2878743906669	Desulfitobacterium hafniense,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LOCK01000028	0	2	46.248700425842856	51.01711679016489	Desulfitobacterium hafniense,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LODR01000009	3	4	37.379037924661304	46.19822474251606	Megasphaera sp. DJF.B143,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
LODR01000012	0	3	52.72791339050116	52.60966308056254	Megasphaera sp. DJF.B143,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LODR01000012.37	2	3	56.468826197843725	56.751557499375735	Megasphaera sp. DJF.B143,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LODR01000012.69	2	5	48.69606388707433	50.256377878146	Megasphaera sp. DJF.B143,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LODR01000012.73	2	4	48.13621271965172	57.54372495085505	Megasphaera sp. DJF.B143,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LODR01000029	2	4	48.879434721548364	49.828819446938894	Megasphaera sp. DJF.B143,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
LODR01000032	2	3	47.661913509116175	49.44066393587758	Megasphaera sp. DJF.B143,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
LPXI01000044	4	4	36.61938309497276	49.42464257637596	Myroides marinus,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
